filepath,class_key,class_id,split,source,group_id
val/potato_early_blight/e0326fde-a613-4ec2-bc3b-e1d2154bdbcd___RS_Early.B 7679.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:179
val/potato_early_blight/e6693b54-623a-4323-aa79-3e0fc3c07288___RS_Early.B 9198.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:181
val/potato_early_blight/f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:193
val/potato_early_blight/f686133a-e89a-4242-a52d-02f32ffd5275___RS_Early.B 8295.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:194
val/potato_early_blight/f6d020f8-8578-4c96-afc2-a1e97adb1ea9___RS_Early.B 7521.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:195
val/potato_healthy/52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.jpg,potato_healthy,5,val,plantvillage,potato_healthy:9
val/potato_healthy/54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172.jpg,potato_healthy,5,val,plantvillage,potato_healthy:10
val/potato_healthy/875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848.jpg,potato_healthy,5,val,plantvillage,potato_healthy:13
val/potato_healthy/8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.jpg,potato_healthy,5,val,plantvillage,potato_healthy:14
val/potato_healthy/b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903.jpg,potato_healthy,5,val,plantvillage,potato_healthy:20
val/potato_late_blight/02282fee-ba3f-460e-91e0-630204ab96c2___RS_LB 5031.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:2
val/potato_late_blight/0eb24a67-a174-43db-86c7-cca8795942a2___RS_LB 4722.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:9
val/potato_late_blight/17f8da33-18e6-454b-b9dc-a34c8dd52591___RS_LB 2945.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:12
val/potato_late_blight/1c6ec55e-182e-4b7c-b416-07029edfc970___RS_LB 3950.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:18
val/potato_late_blight/296e6201-4b46-4449-9edb-c7659d36cf92___RS_LB 4052.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:28
val/potato_late_blight/2d8cbe58-280e-4c93-9b06-26f4279eb4d8___RS_LB 2855.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:35
val/potato_late_blight/31c96e0d-0a6a-42b4-bd7a-0faf2c8e462d___RS_LB 5298.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:42
val/potato_late_blight/3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:44
val/potato_late_blight/461f1af8-a71f-446d-b59c-b7f31dde1c74___RS_LB 2833.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:56
val/potato_late_blight/49d18379-215d-427e-8662-9cde649d4a33___RS_LB 3163.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:60
val/potato_late_blight/5b3de8b6-0690-4a35-ab9d-ef6617c548ff___RS_LB 2925.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:70
val/potato_late_blight/6d22d4ab-de5f-4944-96f9-4ec495a8e4f1___RS_LB 3109.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:79
val/potato_late_blight/7a4371b2-72c6-414e-b73e-6e4b4adab72f___RS_LB 3289.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:91
val/potato_late_blight/7bf67e1e-57c8-4f68-bc5a-56b2a69f30ec___RS_LB 2509.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:92
val/potato_late_blight/7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB 3249.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:93
val/potato_late_blight/8192a596-e2e9-4451-a33d-a92a26a739ee___RS_LB 2624.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:95
val/potato_late_blight/8797bc6a-f738-4caf-9569-797fdf28cd24___RS_LB 2903.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:98
val/potato_late_blight/8ee9f477-92a7-43a0-9377-0535b218a21d___RS_LB 5266.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:102
val/potato_late_blight/93d91b96-e024-477c-9b76-796e3f1614d4___RS_LB 3297.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:108
val/potato_late_blight/9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:116
val/potato_late_blight/9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:117
val/potato_late_blight/9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:118
val/potato_late_blight/bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:141
val/potato_late_blight/c970a188-e4e6-43cd-aff7-d0ac40d378dc___RS_LB 4834.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:149
val/potato_late_blight/cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:150
val/potato_late_blight/d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:154
val/potato_late_blight/dae7db93-d197-4616-a16b-5dcc59058bc2___RS_LB 3178.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:162
val/potato_late_blight/e36ccebd-29c6-466d-b46f-41fa38f6e9c0___RS_LB 5047.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:173
val/potato_late_blight/e956d757-4016-4d20-96a6-6844787ddc46___RS_LB 4815.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:178
val/potato_late_blight/f4e0bb0f-5f98-497c-a090-4e4c47f6707b___RS_LB 5153.jpg,potato_late_blight,6,val,plantvillage,potato_late_blight:187
val/rice_brown_spot/100054.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:6
val/rice_brown_spot/100067.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:9
val/rice_brown_spot/100393.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:38
val/rice_brown_spot/100432.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:41
val/rice_brown_spot/100486.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:44
val/rice_brown_spot/100581.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:56
val/rice_brown_spot/100695.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:66
val/rice_brown_spot/100710.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:68
val/rice_brown_spot/100780.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:73
val/rice_brown_spot/100838.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:79
val/rice_brown_spot/100863.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:81
val/rice_brown_spot/100916.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:92
val/rice_brown_spot/100971.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:97
val/rice_brown_spot/100975.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:98
val/rice_brown_spot/101014.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:101
val/rice_brown_spot/101110.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:108
val/rice_brown_spot/101135.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:110
val/rice_brown_spot/101153.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:112
val/rice_brown_spot/101190.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:113
val/rice_brown_spot/101214.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:115
val/rice_brown_spot/101224.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:116
val/rice_brown_spot/101280.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:122
val/rice_brown_spot/101376.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:134
val/rice_brown_spot/101636.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:156
val/rice_brown_spot/101689.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:161
val/rice_brown_spot/101745.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:168
val/rice_brown_spot/102389.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:210
val/rice_brown_spot/102447.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:217
val/rice_brown_spot/102506.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:225
val/rice_brown_spot/102559.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:230
val/rice_brown_spot/102596.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:233
val/rice_brown_spot/102646.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:236
val/rice_brown_spot/102695.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:240
val/rice_brown_spot/102782.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:246
val/rice_brown_spot/102942.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:258
val/rice_brown_spot/102964.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:262
val/rice_brown_spot/103018.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:264
val/rice_brown_spot/103040.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:268
val/rice_brown_spot/103050.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:270
val/rice_brown_spot/103095.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:273
val/rice_brown_spot/103123.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:278
val/rice_brown_spot/103193.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:285
val/rice_brown_spot/103343.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:294
val/rice_brown_spot/103498.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:306
val/rice_brown_spot/103596.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:316
val/rice_brown_spot/103640.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:323
val/rice_brown_spot/103797.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:336
val/rice_brown_spot/103840.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:341
val/rice_brown_spot/103891.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:343
val/rice_brown_spot/104024.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:358
val/rice_brown_spot/104054.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:360
val/rice_brown_spot/104161.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:368
val/rice_brown_spot/104165.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:369
val/rice_brown_spot/104558.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:389
val/rice_brown_spot/104566.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:392
val/rice_brown_spot/104580.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:394
val/rice_brown_spot/104667.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:405
val/rice_brown_spot/104762.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:411
val/rice_brown_spot/104839.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:420
val/rice_brown_spot/104888.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:424
val/rice_brown_spot/104943.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:429
val/rice_brown_spot/105007.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:439
val/rice_brown_spot/105243.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:454
val/rice_brown_spot/105479.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:473
val/rice_brown_spot/105491.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:475
val/rice_brown_spot/105583.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:479
val/rice_brown_spot/105620.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:482
val/rice_brown_spot/105777.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:493
val/rice_brown_spot/105812.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:497
val/rice_brown_spot/105970.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:512
val/rice_brown_spot/106009.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:515
val/rice_brown_spot/106045.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:517
val/rice_brown_spot/106111.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:520
val/rice_brown_spot/106156.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:522
val/rice_brown_spot/106158.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:524
val/rice_brown_spot/106204.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:526
val/rice_brown_spot/106314.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:533
val/rice_brown_spot/106396.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:539
val/rice_brown_spot/106448.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:543
val/rice_brown_spot/106576.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:553
val/rice_brown_spot/106617.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:558
val/rice_brown_spot/106660.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:560
val/rice_brown_spot/106670.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:562
val/rice_brown_spot/106741.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:567
val/rice_brown_spot/106780.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:569
val/rice_brown_spot/106846.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:573
val/rice_brown_spot/107202.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:598
val/rice_brown_spot/107229.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:601
val/rice_brown_spot/107230.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:602
val/rice_brown_spot/107250.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:604
val/rice_brown_spot/107295.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:607
val/rice_brown_spot/107320.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:608
val/rice_brown_spot/107457.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:612
val/rice_brown_spot/107595.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:622
val/rice_brown_spot/107653.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:625
val/rice_brown_spot/107668.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:628
val/rice_brown_spot/107701.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:632
val/rice_brown_spot/107732.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:635
val/rice_brown_spot/107805.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:642
val/rice_brown_spot/107898.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:648
val/rice_brown_spot/108006.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:656
val/rice_brown_spot/108053.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:657
val/rice_brown_spot/108096.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:658
val/rice_brown_spot/108187.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:669
val/rice_brown_spot/108201.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:670
val/rice_brown_spot/108319.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:684
val/rice_brown_spot/108350.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:685
val/rice_brown_spot/108430.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:690
val/rice_brown_spot/108536.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:693
val/rice_brown_spot/108565.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:697
val/rice_brown_spot/108583.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:699
val/rice_brown_spot/108658.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:704
val/rice_brown_spot/108770.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:710
val/rice_brown_spot/108932.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:723
val/rice_brown_spot/109141.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:737
val/rice_brown_spot/109150.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:738
val/rice_brown_spot/109161.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:739
val/rice_brown_spot/109213.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:743
val/rice_brown_spot/109269.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:749
val/rice_brown_spot/109369.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:754
val/rice_brown_spot/109376.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:755
val/rice_brown_spot/109398.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:759
val/rice_brown_spot/109461.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:764
val/rice_brown_spot/109479.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:766
val/rice_brown_spot/109490.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:767
val/rice_brown_spot/109515.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:769
val/rice_brown_spot/109553.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:773
val/rice_brown_spot/109585.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:776
val/rice_brown_spot/109601.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:777
val/rice_brown_spot/109616.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:778
val/rice_brown_spot/109618.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:779
val/rice_brown_spot/109636.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:780
val/rice_brown_spot/109698.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:784
val/rice_brown_spot/109809.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:790
val/rice_brown_spot/109835.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:794
val/rice_brown_spot/109837.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:795
val/rice_brown_spot/109840.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:796
val/rice_brown_spot/110002.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:808
val/rice_brown_spot/110110.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:818
val/rice_brown_spot/110144.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:820
val/rice_brown_spot/110163.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:822
val/rice_brown_spot/110205.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:825
val/rice_brown_spot/110298.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:830
val/rice_brown_spot/110340.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:833
val/rice_brown_spot/110346.jpg,rice_brown_spot,7,val,paddy_doctor,rice_brown_spot:834
val/rice_healthy/100053.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:5
val/rice_healthy/100066.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:7
val/rice_healthy/100176.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:32
val/rice_healthy/100188.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:34
val/rice_healthy/100272.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:47
val/rice_healthy/100274.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:49
val/rice_healthy/100324.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:57
val/rice_healthy/100370.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:64
val/rice_healthy/100448.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:82
val/rice_healthy/100467.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:86
val/rice_healthy/100509.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:95
val/rice_healthy/100575.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:104
val/rice_healthy/100693.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:121
val/rice_healthy/100777.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:135
val/rice_healthy/100783.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:137
val/rice_healthy/100902.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:149
val/rice_healthy/101018.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:166
val/rice_healthy/101048.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:173
val/rice_healthy/101129.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:189
val/rice_healthy/101130.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:190
val/rice_healthy/101166.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:195
val/rice_healthy/101167.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:196
val/rice_healthy/101306.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:216
val/rice_healthy/101314.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:219
val/rice_healthy/101327.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:220
val/rice_healthy/101346.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:223
val/rice_healthy/101350.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:225
val/rice_healthy/101381.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:229
val/rice_healthy/101393.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:230
val/rice_healthy/101396.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:231
val/rice_healthy/101438.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:238
val/rice_healthy/101551.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:249
val/rice_healthy/101557.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:250
val/rice_healthy/101586.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:258
val/rice_healthy/101690.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:279
val/rice_healthy/101766.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:288
val/rice_healthy/101820.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:295
val/rice_healthy/101848.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:302
val/rice_healthy/101954.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:310
val/rice_healthy/101966.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:313
val/rice_healthy/101980.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:317
val/rice_healthy/102020.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:322
val/rice_healthy/102025.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:323
val/rice_healthy/102072.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:326
val/rice_healthy/102129.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:334
val/rice_healthy/102232.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:348
val/rice_healthy/102256.jpg,rice_healthy,8,val,paddy_doctor,rice_healthy:354
